X1,b0,alpha,iota,sigmaSE,br,N,mu_EI,mu_IR,rho_Y,S_0,E_0,I_0,R_0,eta,od_Y,rho_V,sd_V,loglik,loglik.se
NA,0.25,0.5094090087432968,65.05939724694919,5.460251001580989,8.842384570191141,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,149.99999999999997,3499.9999999999995,-163.08700551474504,2.1030544579129735
NA,0.10509234507163272,0.63,77.61834640046101,4.742906062859167,12.870052329317705,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,149.99999999999997,3499.9999999999995,-163.1338228515158,1.0169152084755035
NA,1.563286186664086,0.11733317264400982,68.89607155691934,5.6,3.1200578264195347,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,149.99999999999997,3499.9999999999995,-163.16321538426274,1.5117060560364992
NA,1.6050732334180808,0.12716943255729182,1.5,5.458367374722937,19.30045475561866,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,149.99999999999997,3499.9999999999995,-163.18692136782303,1.911568666393281
NA,1.05,0.2328247490488016,25.401097264220674,5.173552959892603,4.669572481143076,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,149.99999999999997,3499.9999999999995,-163.30120052219038,1.7639421380789786
NA,1.8723117909213687,0.039142404225420604,24.000000000000004,4.23796612900761,192.23747257106763,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,149.99999999999997,3499.9999999999995,-163.38016335635078,1.4550515325550784
NA,0.08473404367662045,0.9439312077765449,16.83336496630912,5.5,2.6334811179063755,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,149.99999999999997,3499.9999999999995,-163.44506429314745,1.5460546645828526
NA,0.35000000000000003,0.5022458396967254,33.5499780213201,5.338934034118204,60.44208202337763,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,149.99999999999997,3499.9999999999995,-163.51518768165005,1.161842219670667
NA,1.1,0.19391079105161513,24.560565088710952,3.8384034789271673,4.988213708223855,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,149.99999999999997,3499.9999999999995,-163.55023863450586,0.7001265549990591
NA,0.5818695486747136,0.2968011283237856,14.5,6.057977578844755,3.668962460937268,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,149.99999999999997,3499.9999999999995,-163.5770865697689,0.8580037875556961
NA,0.3091083816741804,0.36582934142608065,187.79318599712616,4,36.019613307648804,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,149.99999999999997,3499.9999999999995,-163.57817082588207,1.5531534149396304
NA,1.569926812966316,0.10855738508190735,6.499999999999999,6.068417162034632,8.104364489607557,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,149.99999999999997,3499.9999999999995,-163.60854913189942,1.2743683454215524
NA,1.6500000000000001,0.02547474473267601,42.958132132800124,4.747095029621526,61.579809954588875,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,149.99999999999997,3499.9999999999995,-163.60861551340994,1.1788573394150295
NA,0.8303595345667296,0.2814395779686273,4.999999999999999,4.447382483038426,17.99901591477902,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,149.99999999999997,3499.9999999999995,-163.6167622000629,1.9783102181461523
NA,0.7038102455983717,0.23,27.621515851522553,3.996518941426774,36.3129898842232,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,149.99999999999997,3499.9999999999995,-163.61903768487548,1.1121951488824113
NA,0.65,0.15273587131708918,223.993820213578,5.607924563137505,11.735664716818235,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,149.99999999999997,3499.9999999999995,-163.6627242681049,1.2107147625247539
NA,1.35,0.10247797237686297,22.98493646378485,6.5255861623681275,8.963409715434068,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,149.99999999999997,3499.9999999999995,-163.66514019390067,1.4997144412574475
NA,0.17752872588829516,0.39589610027317335,242.3369580342826,4.45,500.12564406810515,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,149.99999999999997,3499.9999999999995,-163.66952865227853,1.0706072433827407
NA,0.6177370758197333,0.3100623282362213,8.5,3.963361725663107,4.146392674422221,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,149.99999999999997,3499.9999999999995,-163.67680644599992,1.3518304736412348
